CodigoEstacion, NombreEstacion, Altura, Promedio, Desviacion Estandar, Coeficiente de variacion
21205980, PROVIDENCIA GRANJA [21205980], 2560, 2.1498726500909644, 4.8913915839157935, 2.275200618840763
21200690, TESORO-VERTIENTES  [21200690], 2610, 2.9643719670466084, 6.446391594510454, 2.1746230453437216
24010350, HATO EL  [24010350], 2900, 1.9773472949389181, 4.6491538699650885, 2.3512075404582404
35060300, MUNDO NUEVO [35060300], 1740, 8.608935508935508, 13.85275993388024, 1.6091141488401195
24015150, CARRIZAL  [24015150], 2860, 1.796190385711571, 4.648025791837564, 2.58771332304856
24011090, UBATE GRANJA [24011090], 2555, 2.0076827371695183, 4.818044434525407, 2.399803686770753
21230090, ARRANCAPLUMAS [21230090], 235, 4.549751136117724, 11.904764214224457, 2.6165748099318513
21200270, SAUCIO  [21200270], 2640, 2.1280950095969295, 4.535127082783904, 2.1310735950848723
21206190, UNIV PEDAGOGICA [21206190], 2570, 4.354787406686141, 11.012796426433745, 2.528894156698718
21201640, VILLAPINZON GRANJA [21201640], 2745, 1.9131516936671575, 4.100595444274842, 2.1433718287203667
35060200, AMOLADERO EL [35060200], 2963, 4.806160445377384, 7.248618428501855, 1.508193184743479
21206370, VIOLETA LA  [21206370], 400, 2.861573074154068, 8.531452478841329, 2.9813855029242537
21200160, PANONIA [21200160], 2800, 2.6493139407244786, 5.118338038012376, 1.9319484789381816
21206180, PRIMAVERA D MATIMA [21206180], 1850, 2.5213511886849234, 6.577153394512796, 2.60858282020732
21205920, SUASUQUE [21205920], 2650, 2.311188725490196, 5.0189389901583485, 2.1715833652199246
24010610, CARMEN DE CARUPA [24010610], 2970, 1.8670968340915421, 4.595316761196668, 2.4612096583799166
24010390, EL TRIANGULO  - AUT  [24010390], 2879, 2.530771637122002, 5.7597388106431096, 2.275882472427696
35070480, ESPERANZA LA [35070480], 1854, 3.113538840937115, 5.757239515203541, 1.8490983441435802
21201570, ESCUELA COL INGENIERIA [21201570], 2650, 2.3925398358281025, 5.620945762101301, 2.3493634997955164
21190350, TULCAN EL [21190350], 2700, 2.1330383807100985, 4.279081538838094, 2.0060968323568407
35060400, BARAJAS  [35060400], 3500, 5.427518848526388, 7.808976887288374, 1.4387747155237554
35020330, BOLSA LA [35020330], 3195, 3.987036222319988, 9.252512244918135, 2.3206491561629847
21205420, TIBAITATA [21205420], 2543, 1.7930982320128583, 4.221566748018278, 2.354342150724961
21205410, REPRESA DEL NEUSA  [21205410], 3100, 2.664508902252093, 5.461487043280562, 2.0497161929781544
35030260, SAN LUIS  [35030260], 2959, 2.859909185507521, 6.518100580872357, 2.2791285170531217
21206360, TATAMBO  [21206360], 380, 2.6761470985155196, 8.072671020725503, 3.0165273893963
35020420, UNE  [35020420], 2430, 2.6544759624240193, 4.99221651927295, 1.8806787441066704
35070230, MACHETA GRANJA AGROP [35070230], 1815, 2.998584504044274, 5.474715199043014, 1.8257665213900471
21206160, HIDROPARAISO [21206160], 1600, 4.537156467570539, 9.102933265692107, 2.006307988440688
21195120, ITA VALSALICE  - AUT [21195120], 1460, 3.6725447452960065, 8.634993561596069, 2.3512289598802667
21200570, VENECIA  [21200570], 2673, 2.384312887369096, 5.415615429675557, 2.271352664478221
35040010, EL RETIRO [35040010], 870, 20.35872125013756, 28.081379769699762, 1.3793292527893923
21201680, ALTO DE AIRE  [21201680], 2900, 1.9459964932787845, 4.9117453713139065, 2.5240258080003883
35060160, POTRERITOS [35060160], 2802, 4.892791526059243, 7.159939612315294, 1.4633649470207573
35060220, GLORIA LA [35060220], 1845, 9.741318701757649, 15.57452062056136, 1.598810294313768
35050020, SAN JUANITO [35050020], 426, 10.6897719989012, 20.107306327402608, 1.8809855186312143
23065060, SANTA TERESA [23065060], 2200, 3.471168788229459, 7.778097354243249, 2.240771863534365
23060140, TUSCOLO EL [23060140], 985, 4.260090765953505, 11.094877872477515, 2.6043759351672473
21190210, NILO [21190210], 322, 3.97704280155642, 12.294374642881342, 3.091335762861271
21206400, VICTORIA LA  [21206400], 380, 3.098680968256269, 8.952647797948757, 2.8891802317379933
24010280, TAPIAS  [24010280], 2585, 2.0385766466360313, 5.125314625131371, 2.5141633176211147
24015130, SIMIJACA  [24015130], 2572, 2.2415382672392017, 5.341768625793911, 2.383081611349477
21201760, STA ISABEL  [21201760], 2680, 1.1964516964516965, 3.7806200077027263, 3.1598601254984797
21201300, AUSTRALIA [21201300], 3050, 3.1822538177988418, 4.924691256025306, 1.5475482277625814
21200850, CISACA  [21200850], 2880, 3.3841138177236454, 6.755731823860073, 1.9963075084762891
24011100, ISLA DEL SANTUARIO [24011100], 2580, 3.006281443150783, 6.650025321999192, 2.2120434988380606
21200430, VILLAPINZON  [21200430], 2700, 1.8649282464123207, 4.011291922819819, 2.1509095218738805
23065100, SABANETA [23065100], 2475, 3.9628500583430575, 8.70989716481342, 2.197887135920351
21170020, DOS AGUAS LAS [21170020], 3394, 3.3348632468599604, 10.437873070051923, 3.1299253664689286
21201190, LAGUNITAS [21201190], 3100, 2.29449637919684, 4.9339552501637955, 2.150343445689318
21201030, STA TERESA  [21201030], 3080, 2.5572138700290976, 5.141173243052052, 2.010458844802665
35020350, BETANIA [35020350], 3150, 3.0829053558327217, 5.543703221737704, 1.7982073991500453
21201070, CORAZON EL [21201070], 2845, 2.2414148857774507, 5.598820803275617, 2.4978957884156396
23060160, SAN PABLO [23060160], 1200, 6.233607169529501, 12.782921303659126, 2.050645951214785
35060210, CLARAVAL [35060210], 2100, 5.514494875549048, 8.426052271525343, 1.5279826097737386
35060140, PALOMAS LAS [35060140], 23, 11.137889865802869, 17.11114790123151, 1.5363006913696091
21201140, ESPERANZA LA [21201140], 2555, 1.86416807037245, 4.7889609042664665, 2.568953400918223
21201710, REPRESA SISGA  [21201710], 2675, 2.7029947345326892, 4.662450813838123, 1.7249204204033335
23060260, CHILAGUA FINCA [23060260], 1500, 4.819194061505833, 10.745487654849605, 2.229727111568528
21200200, HATO EL  [21200200], 3150, 2.1525226627598206, 3.9696139260832073, 1.8441682379286235
21205012, UNIVERSIDAD NACIONAL  - AUT [21205012], 2556, 2.5700470465237846, 6.093954812479537, 2.3711452367076893
21230020, SAN JUAN D RIOSECO  [21230020], 1250, 3.4333287501718686, 9.25243786077583, 2.694888411228509
35020340, PRIMAVERA LA [35020340], 2300, 5.675995999333223, 7.976341532391749, 1.405276101908591
21200800, SAN JOSE  [21200800], 2700, 2.2729541773840145, 5.492313487856123, 2.416376688322564
23060150, PUERTO LIBRE [23060150], 1836, 5.473073308270677, 14.325801344560059, 2.617505839527403
24010140, CUCUNUBA, 3, 1.9215162058231092, 5.208279293597143, 2.7105050052732196
23065110, YACOPI  - AUT [23065110], 1347, 7.244233244233245, 12.946735505911189, 1.787178169092969
21201630, TABIO GRANJA [21201630], 2600, 2.2819211744056167, 5.239644047199499, 2.2961547076946225
23060290, SILENCIO EL [23060290], 1425, 6.389177852348992, 12.51864460949143, 1.9593514062046227
21201800, SAN GREGORIO  [21201800], 1050, 2.957560975609756, 7.806273626280837, 2.6394294794451123
21200960, CONSUELO EL  [21200960], 2960, 1.9387917005695687, 3.9562572726690903, 2.0405788159227423
35030180, LAGUNA SECA  [35030180], 3620, 5.282421340629274, 6.843006533268498, 1.2954298970125917
21190310, PINAR EL [21190310], 1900, 4.548856616451718, 9.76275191548988, 2.146199086641073
23060190, UTICA [23060190], 497, 3.68037746585736, 9.501463878197294, 2.581654726000744
21200740, ZIPAQUIRA  [21200740], 2655, 2.1586315332899586, 5.507014985067203, 2.5511602606277095
21205400, CHECUA-NEMOCON  [21205400], 2580, 1.7397825578676642, 4.507327212065727, 2.590741694519606
35020020, SUSUMUCO [35020020], 10, 14.121738329803886, 21.52861481022038, 1.5245017509483447
21201060, PANTANO REDONDO 1 [21201060], 3160, 3.2096677040457786, 6.0397588344606925, 1.8817396040243015
23060170, PALMA LA [23060170], 1462, 6.397178754997145, 11.63178084234213, 1.8182672843487426
35030210, SAN JOSE  [35030210], 3200, 6.66231647634584, 9.750422768871594, 1.4635184028693162
21201380, ENCANTO EL  [21201380], 3150, 2.1824492333195193, 5.473550603217308, 2.5079853036911204
21206300, DONA JUANA  [21206300], 2700, 1.7811544064093223, 4.120460367708227, 2.3133650585716348
21205660, MERCEDES - AUT [21205660], 810, 3.037746450097048, 8.301773701550466, 2.7328724888429208
21205770, BASE AEREA MADRID [21205770], 2550, 1.5384217892130478, 3.71548880546857, 2.415130123299386
21200110, SAN RAFAEL 1  [21200110], 2750, 2.1156091864538733, 4.9050572908694985, 2.318508220836015
21205520, ELDORADO DIDACTICA [21205520], 2546, 2.22847520779593, 5.028324928572588, 2.2563970696114883
21206980, SANTA CRUZ DE SIECHA  - AUT [21206980], 3100, 3.1630238119995844, 5.411448003866353, 1.7108464322452794
35060050, JUNIN [35060050], 2323, 3.9825538574848096, 6.30233115688529, 1.5824848532909837
21205740, SILOS [21205740], 2709, 2.6132187499999997, 4.583863369435049, 1.7541062605015556
35060090, GACHALA [35060090], 1733, 5.982032893478677, 9.961150650288731, 1.6651781806729775
21202110, HUERTAS LAS  [21202110], 2572, 1.4198485109313135, 3.557209237122396, 2.5053442037905405
21201130, ALMAVIVA  [21201130], 2595, 2.15746520455504, 9.151043005684842, 4.2415715379160295
21201230, ENMANUEL D ALZON [21201230], 2520, 2.367497593840231, 5.881533832680907, 2.484282918801487
21201320, UNION LA [21201320], 2640, 1.8675718428684418, 4.177661815959929, 2.2369483840275577
21206020, SANTILLANA [21206020], 2575, 2.2619823232323233, 5.117266805164949, 2.2622930129058156
21235010, JERUSALEN [21235010], 297, 2.7603099273607747, 8.304061581040775, 3.0083801455514703
35020300, GUTIERREZ [35020300], 2300, 4.061789163090128, 6.620968120165786, 1.630061988527412
21200600, GUARANI EL PENON  [21200600], 2800, 2.788935629035414, 6.46916665876051, 2.3195826362611127
35060250, SANTA ROSA DE UBALA [35060250], 1649, 10.070599163957269, 15.802888388957562, 1.5692103450523767
21200260, VENTALARGA  [21200260], 3062, 2.7168916764111826, 5.3830301402923295, 1.981319383113177
21201720, SAN JORGE GJA  [21201720], 2890, 1.868610379195784, 5.001227243635211, 2.6764419695601007
24010070, LETICIA [24010070], 2650, 2.1689466864124403, 5.450570618556576, 2.513003501977324
21201980, GUADALUPE  - AUT  [21201980], 3316, 3.1887307818122346, 6.826151553849708, 2.140711154665192
21205650, TABIO  [21205650], 2620, 2.1277872582480093, 4.866406650239537, 2.28707387516103
21205580, VENADO ORO VIVERO [21205580], 2725, 3.162992309484969, 7.096505965532677, 2.2436051912779402
35030080, CASAS LAS [35030080], 2100, 2.3172147846332947, 4.886201996357804, 2.1086530384498037
21206410, ESC SAMPER MADRID  [21206410], 550, 3.9894320632638385, 10.174769497574767, 2.5504305716264217
21206010, LORETOKI HACIENDA [21206010], 2550, 1.3635563849640095, 3.468616125968982, 2.5438010222514813
35060230, TRES ESQUINAS [35060230], 1943, 6.370984168132581, 10.171767489006585, 1.5965771096850903
35060170, TASAJERAS [35060170], 2502, 4.976578088578088, 7.367629422153183, 1.480460929380949
21206260, C.UNIV.AGROP-UDCA [21206260], 2570, 2.1890727272727277, 4.840816859522576, 2.2113549719992824
21201090, VIOTA [21201090], 567, 4.40608088449229, 12.617249957191785, 2.863599259287239
21208900, TOCAIMA [21208900], 490, 3.1320411871592975, 9.786427032420562, 3.124616327697998
21200240, VERJON EL  [21200240], 3250, 3.4499678810681833, 6.227545568174132, 1.8051024771413093
35020240, CHOACHI  [35020240], 1950, 2.6705680659809103, 4.827310987535256, 1.8075970611002439
21190240, OSPINA PEREZ [21190240], 1450, 4.364800526910049, 8.298969139163072, 1.901339840846775
35030170, PLAYA LA  [35030170], 3100, 3.8368301262156015, 6.20664635510597, 1.6176495051731155
21200750, BOJACA  [21200750], 2603, 1.5504754358161648, 4.128158850509321, 2.6625116110506277
21201920, ALTO SAN MIGUEL [21201920], 2750, 2.039581497797357, 4.232182064029593, 2.075024738457439
21205910, LA COSECHA - AUT [21205910], 2600, 1.870566624275823, 5.190779684217829, 2.7749771736825486
21206550, SENA MOSQUERA [21206550], 2543, 2.159233449477352, 4.96214345873668, 2.2981041998667533
35060100, ESCUELA TENA [35060100], 1650, 5.757507868913164, 9.547833154777832, 1.6583274173761853
35020320, LLANO LARGO [35020320], 2980, 3.3899431569742022, 6.23385500870973, 1.8389261176502878
21200320, GRANIZO  [21200320], 3125, 3.062109785202864, 6.590715617496761, 2.1523446511765507
21205480, IBERIA LA  [21205480], 2760, 2.254560375146542, 4.255746099727594, 1.8876168261632733
21205710, JARDIN BOTANICO  - AUT [21205710], 2552, 2.867686575589929, 6.195710235668606, 2.1605255917460395
35065010, GACHETA [35065010], 1752, 3.364008806355892, 5.807684357682284, 1.726417703398802
23060180, PENON EL [23060180], 1400, 6.410581140350878, 12.742840248007996, 1.9877823818185891
21190030, TIBACUY [21190030], 1635, 3.1159850767685464, 7.737348221868375, 2.483114659166611
35020390, MUNDONUEVO  [35020390], 2400, 3.909426716649904, 5.985070405710866, 1.5309330087250332
21201050, LOURDES [21201050], 2750, 2.4501119820828667, 5.286007272771762, 2.1574553781325823
35020010, MONTERREDONDO [35020010], 1300, 6.666392705791703, 10.796114353701178, 1.6194837043310708
21195060, PANDI [21195060], 950, 3.298211596385542, 7.702865472364649, 2.3354673426065498
23060200, SUPATA [23060200], 1798, 5.47556970200203, 10.654601899740292, 1.945843534024351
35020290, FOMEQUE [35020290], 1900, 3.2488311068702287, 5.470079838800267, 1.6837070499703153
35020380, LAGUNA MARRANOS  [35020380], 3090, 4.097468157812985, 6.475687423474865, 1.5804118968263683
21201120, CASITA LA  [21201120], 3045, 2.6552320490367776, 6.097741445342228, 2.2965003934606276
35030110, ALTO DEL GORRO  [35030110], 3750, 6.2599317988064795, 8.808271164993998, 1.4070874009639187
35060020, SUEVA [35060020], 1965, 3.4979212472516488, 6.354473233726569, 1.8166427385177244
21206340, PARAISO PERDIDO  [21206340], 2700, 1.8609502724795641, 4.559143504220676, 2.4499007693236154
21190330, NUNEZ [21190330], 1950, 3.7076137112722476, 6.678487671593908, 1.8012900457481105
21195190, PASCA - AUT [21195190], 2256, 2.3415277239240018, 5.208550527416707, 2.2244240263310076
21201970, CASABLANCA  [21201970], 2665, 1.6370620198613453, 4.098803372003136, 2.5037557052055326
21200130, DELIRIO  [21200130], 3000, 3.3796227467013567, 6.175716040924598, 1.8273388788592861
21200780, POTRERO LARGO [21200780], 2780, 3.2099773544691623, 5.726580673929195, 1.7839941038699965
35055010, EL JAPON [35055010], 280, 10.397325800376647, 19.465761007618443, 1.8721891937745463
21206230, VEGAS LAS HACIENDA [21206230], 2543, 1.6932385466034756, 4.206252973535557, 2.484146715164867
21205160, RAMADA LA  [21205160], 2545, 1.9324970599764797, 4.627214391522422, 2.394422474090977
21200620, PISCIS [21200620], 2820, 3.604796415865068, 6.342441809990795, 1.7594452164003151
35060240, GAMA [35060240], 2210, 3.4060366202555787, 7.250584880299084, 2.128745427215936
21206000, ADPOSTAL [21206000], 2550, 2.2804961925816754, 10.28424531238049, 4.509652480821742
21200880, SALITRE EL - NEUSA  [21200880], 3140, 2.3146955562242955, 4.638422154824748, 2.0039016113163877
24010440, TRES ESQUINAS  [24010440], 3130, 2.00373979213066, 4.494029067682012, 2.242820692253321
21201360, STA INES  [21201360], 2550, 2.1171294171638366, 5.7512178467473705, 2.7165169026142277
21205700, GUASCA [21205700], 2750, 2.167191271603746, 4.75484732664973, 2.1940136936464723
35060130, MINAS LAS [35060130], 23, 9.636738284867569, 12.583125259519514, 1.3057452519260189
35060120, VEGA LA SAN JUAN [35060120], 1791, 8.34886310029248, 13.006770370079689, 1.557909168450017
21201660, FUTE  [21201660], 2607, 1.616010439124021, 4.208266854684475, 2.6041087067269317
21201310, PREVENTORIO INFANT [21201310], 2650, 1.7934570174196287, 4.336848006586589, 2.4181499553450765
21201650, SANTA ROSITA [21201650], 2750, 2.1271716690487534, 4.556917947419961, 2.1422426848406464
21201620, SUESCA [21201620], 2575, 1.6615325434682258, 4.325708032500389, 2.603444662883975
21205610, MUNA  [21205610], 2565, 1.4764036697247707, 3.8331697069381585, 2.596288390188527
24011060, SUSA [24011060], 2600, 2.6576368126868584, 6.096262584671694, 2.2938659472090923
35070490, HATO GRANDE HACIENDA [35070490], 2346, 5.746630588841644, 8.345551520134666, 1.4522512611719647
21201550, ROBLE EL [21201550], 2560, 2.0848335388409374, 4.858336917522092, 2.330323657505569
35030120, CUCHILLA GOLILLAS  [35030120], 3350, 6.30728597449909, 8.536569875471146, 1.3534458259836715
23120240, PAIME [23120240], 138, 8.100270623366928, 13.778477006966465, 1.700989713506554
23060110, CAPARRAPI [23060110], 1270, 4.35963442498096, 10.483124767597275, 2.404588033236997
35060150, TEMBLADARES [35060150], 2878, 9.290215115172282, 13.298436798883996, 1.4314455191856323
21205850, COLOMBIANO EL [21205850], 2567, 2.122048960429242, 4.744859737002443, 2.23598033103
21205670, FLORIDA LA [21205670], 1915, 13.654793085385018, 1.1035892305422548, 0.08082064837170232
21201250, SAN PEDRO [21201250], 2560, 1.9374940842404165, 4.464826888464389, 2.304433817259782
35050010, MEDINA [35050010], 480, 10.717885105178755, 20.026185595776003, 1.8684829515572607
23065120, CABRERA LA [23065120], 20, 4.040721051614151, 8.359365427817194, 2.0687806262889317
21205730, CENTRO MED ANDES [21205730], 2575, 2.8838867438867437, 12.250951596061917, 4.248069596363815
35030160, LAGUNA CHINGAZA  [35030160], 3250, 4.816918703808983, 7.143697035384187, 1.483042889998393
21201200, ESCUELA LA UNION [21201200], 3320, 2.156866433754367, 4.164680359887371, 1.930893955560376
21206560, INEM KENNEDY [21206560], 2580, 1.7021302744776734, 4.111632010387828, 2.4155800951543203
21201210, HATO EL [21201210], 2575, 2.00747103475829, 4.682420959014163, 2.3324973949514303
35060180, UBALA [35060180], 1929, 5.653654006871576, 9.224788651651664, 1.6316507236629008
21201270, TIBAR EL [21201270], 2550, 2.297194388777555, 5.175475653577178, 2.2529550302146135
23035020, AEROPUERTO PALANQUERO [23035020], 172, 5.346325191003982, 13.129974902283848, 2.4558878169956926
21206210, FLORES COLOMBIANAS [21206210], 2560, 1.8420639591916814, 4.54502082935254, 2.467352345000521
24015210, SUTATAUSA  [24015210], 2700, 1.9606934164394236, 5.081080574784057, 2.5914712275676366
21200510, SIBATE APOSTOLICA  [21200510], 2618, 1.7293856402664691, 4.105105100387163, 2.373736085697251
21190320, PENAS BLANCAS [21190320], 1950, 2.5777190417275895, 4.956763869484804, 1.922926350484953
21206060, CASABLANCA [21206060], 2575, 1.4634190410006949, 3.9826355529230546, 2.7214594325625994
21201610, SAN ISIDRO [21201610], 2698, 2.0055185678354785, 4.253262486025147, 2.12077941049213
21206040, ESAP [21206040], 2553, 2.6600454029511917, 12.205047565428282, 4.5882854299732525
21201210, HATO EL [21201210], 2575, 2.00747103475829, 4.682420959014163, 2.3324973949514303
35030230, PARRADOS SAN ISIDR  [35030230], 3500, 5.874946434037343, 8.499135416977818, 1.446674537785887